평균 심박수,93
-0.061627,
-0.057966,
-0.052515,
-0.045999,
-0.039432,
-0.033924,
-0.030337,
-0.029008,
-0.029695,
-0.031684,
-0.033962,
-0.035469,
-0.035394,
-0.033427,
-0.029794,
-0.025065,
-0.01987,
-0.014721,
-0.009953,
-0.005699,
-0.001915,
0.001534,
0.004804,
0.008038,
0.011373,
0.014954,
0.018892,
0.023222,
0.027905,
0.032851,
0.037919,
0.042903,
0.047556,
0.051709,
0.055386,
0.058827,
0.06238,
0.066405,
0.071199,
0.076892,
0.083393,
0.090476,
0.097859,
0.105211,
0.112186,
0.118515,
0.124029,
0.128625,
0.13234,
0.13546,
0.138463,
0.141858,
0.146073,
0.151431,
0.158005,
0.165488,
0.17325,
0.180563,
0.186817,
0.191602,
0.194824,
0.196717,
0.197667,
0.197981,
0.19775,
0.196811,
0.194812,
0.191431,
0.186607,
0.180608,
0.173883,
0.166926,
0.16018,
0.15388,
0.147904,
0.141833,
0.135151,
0.127393,
0.118154,
0.107227,
0.09482,
0.081577,
0.068346,
0.055933,
0.044926,
0.035555,
0.027611,
0.020556,
0.013775,
0.006781,
-0.000686,
-0.008587,
-0.016639,
-0.024516,
-0.032046,
-0.039226,
-0.046089,
-0.052652,
-0.058899,
-0.064663,
-0.069551,
-0.073113,
-0.075148,
-0.075844,
-0.075654,
-0.075105,
-0.074664,
-0.074657,
-0.075223,
-0.076311,
-0.077709,
-0.079136,
-0.080379,
-0.081337,
-0.082041,
-0.082662,
-0.083469,
-0.084691,
-0.086284,
-0.087892,
-0.089072,
-0.089565,
-0.089338,
-0.088491,
-0.087249,
-0.085969,
-0.085029,
-0.084619,
-0.084729,
-0.085194,
-0.085706,
-0.085851,
-0.08522,
-0.083565,
-0.080889,
-0.077404,
-0.073511,
-0.069752,
-0.06668,
-0.064735,
-0.064144,
-0.064835,
-0.066401,
-0.068214,
-0.069667,
-0.07035,
-0.070088,
-0.068957,
-0.067255,
-0.065341,
-0.06347,
-0.061771,
-0.060323,
-0.059178,
-0.058331,
-0.057766,
-0.05752,
-0.057623,
-0.058009,
-0.058541,
-0.059095,
-0.059574,
-0.059907,
-0.060128,
-0.060409,
-0.060966,
-0.061937,
-0.063343,
-0.065052,
-0.066706,
-0.06769,
-0.067283,
-0.064916,
-0.060418,
-0.054202,
-0.047282,
-0.041049,
-0.036879,
-0.035688,
-0.037666,
-0.042223,
-0.048138,
-0.053889,
-0.058091,
-0.059915,
-0.059295,
-0.056851,
-0.053574,
-0.050522,
-0.048533,
-0.048024,
-0.048943,
-0.050875,
-0.053218,
-0.055412,
-0.057076,
-0.058051,
-0.058336,
-0.05802,
-0.057229,
-0.056077,
-0.054698,
-0.053296,
-0.052115,
-0.051362,
-0.05113,
-0.051337,
-0.051733,
-0.051908,
-0.051341,
-0.049512,
-0.046055,
-0.04092,
-0.034488,
-0.027555,
-0.021198,
-0.01652,
-0.014349,
-0.015068,
-0.018583,
-0.024432,
-0.03196,
-0.040444,
-0.049125,
-0.057235,
-0.064081,
-0.069185,
-0.072379,
-0.073772,
-0.07372,
-0.072813,
-0.071814,
-0.071554,
-0.072751,
-0.075831,
-0.080824,
-0.087336,
-0.0947,
-0.102169,
-0.109101,
-0.115023,
-0.1196,
-0.12257,
-0.123729,
-0.122966,
-0.120326,
-0.116053,
-0.110549,
-0.104427,
-0.098567,
-0.093903,
-0.091009,
-0.089811,
-0.089562,
-0.089068,
-0.087011,
-0.082289,
-0.074208,
-0.062439,
-0.046753,
-0.026647,
-0.001092,
0.031472,
0.072928,
0.093857,
0.188309,
0.261646,
0.341232,
0.420973,
0.526619,
0.635183,
0.694686,
0.709638,
0.678053,
0.604925,
0.452435,
0.370648,
0.284736,
0.170308,
0.091953,
0.035768,
0.000498,
0.00473,
-0.011687,
-0.019879,
-0.02281,
-0.022811,
-0.021587,
-0.02028,
-0.019539,
-0.019665,
-0.020798,
-0.023001,
-0.026208,
-0.030199,
-0.034654,
-0.039217,
-0.043596,
-0.047574,
-0.051054,
-0.054048,
-0.056617,
-0.058789,
-0.060485,
-0.061478,
-0.061456,
-0.060149,
-0.057463,
-0.053589,
-0.04894,
-0.043967,
-0.03901,
-0.034263,
-0.029842,
-0.025855,
-0.022434,
-0.019755,
-0.018029,
-0.017428,
-0.017906,
-0.019067,
-0.020215,
-0.020541,
-0.01932,
-0.016181,
-0.011333,
-0.005519,
0.0003,
0.005315,
0.009057,
0.011469,
0.012935,
0.014125,
0.015645,
0.017784,
0.020551,
0.023804,
0.027322,
0.030879,
0.034367,
0.037791,
0.041123,
0.04432,
0.047468,
0.05078,
0.054436,
0.058521,
0.063108,
0.06831,
0.074156,
0.080465,
0.086908,
0.093123,
0.098805,
0.103772,
0.108057,
0.111938,
0.115748,
0.119681,
0.123779,
0.128022,
0.132433,
0.137156,
0.142462,
0.14863,
0.15581,
0.163854,
0.172266,
0.18024,
0.186856,
0.191323,
0.193172,
0.192429,
0.189706,
0.186136,
0.183116,
0.181832,
0.182776,
0.185519,
0.188889,
0.191461,
0.192022,
0.18982,
0.184615,
0.176689,
0.166789,
0.15587,
0.144765,
0.134023,
0.12391,
0.114429,
0.105401,
0.096644,
0.088131,
0.079894,
0.071738,
0.063211,
0.053831,
0.043308,
0.031663,
0.019269,
0.006854,
-0.004616,
-0.014235,
-0.021445,
-0.02616,
-0.028771,
-0.030025,
-0.030895,
-0.032392,
-0.035304,
-0.039949,
-0.046093,
-0.053131,
-0.060376,
-0.06722,
-0.073208,
-0.078207,
-0.08241,
-0.086132,
-0.089576,
-0.092797,
-0.095761,
-0.098297,
-0.100089,
-0.100883,
-0.100736,
-0.100001,
-0.099161,
-0.098679,
-0.098895,
-0.099915,
-0.101579,
-0.103542,
-0.10538,
-0.106622,
-0.106805,
-0.105604,
-0.102954,
-0.099055,
-0.09431,
-0.089264,
-0.08456,
-0.080817,
-0.078524,
-0.077989,
-0.079236,
-0.081866,
-0.085104,
-0.088079,
-0.090147,
-0.091024,
-0.090752,
-0.089612,
-0.088005,
-0.086302,
-0.084778,
-0.083641,
-0.083072,
-0.08317,
-0.083895,
-0.085104,
-0.086575,
-0.087999,
-0.089008,
-0.089255,
-0.088511,
-0.086777,
-0.084307,
-0.081516,
-0.078863,
-0.076748,
-0.075436,
-0.075069,
-0.075758,
-0.077649,
-0.080828,
-0.085138,
-0.090066,
-0.094883,
-0.098879,
-0.10151,
-0.102503,
-0.101929,
-0.100192,
-0.097869,
-0.095603,
-0.093981,
-0.093348,
-0.09366,
-0.094577,
-0.095685,
-0.09667,
-0.097364,
-0.097725,
-0.097812,
-0.097743,
-0.097647,
-0.097632,
-0.09779,
-0.098168,
-0.098693,
-0.099174,
-0.09946,
-0.099626,
-0.099946,
-0.100663,
-0.101784,
-0.103095,
-0.104259,
-0.104879,
-0.104597,
-0.103266,
-0.10102,
-0.098187,
-0.095145,
-0.092222,
-0.089641,
-0.087437,
-0.085407,
-0.083226,
-0.080694,
-0.077894,
-0.07511,
-0.072605,
-0.070452,
-0.068572,
-0.066894,
-0.065448,
-0.064334,
-0.063661,
-0.063515,
-0.063872,
-0.064555,
-0.065256,
-0.065591,
-0.06512,
-0.063478,
-0.060589,
-0.056836,
-0.052993,
-0.049946,
-0.048404,
-0.04877,
-0.051145,
-0.055325,
-0.060853,
-0.067151,
-0.073685,
-0.080058,
-0.086044,
-0.091591,
-0.096764,
-0.101612,
-0.106057,
-0.109944,
-0.1132,
-0.115924,
-0.118292,
-0.120406,
-0.122194,
-0.123405,
-0.12369,
-0.122817,
-0.120831,
-0.118057,
-0.114966,
-0.11206,
-0.109781,
-0.108374,
-0.107724,
-0.107294,
-0.10626,
-0.103728,
-0.098994,
-0.091772,
-0.082141,
-0.070195,
-0.055677,
-0.037946,
-0.016138,
0.010841,
0.04442,
0.08622,
0.137602,
0.199087,
0.269692,
0.346331,
0.423746,
0.495101,
0.601663,
0.697965,
0.719799,
0.694046,
0.597767,
0.483861,
0.408065,
0.326683,
0.247316,
0.143589,
0.084451,
0.069587,
0.035436,
0.011896,
-0.003601,
-0.013628,
-0.020304,
-0.025109,
-0.028943,
-0.032233,
-0.035021,
-0.03713,
-0.038381,
-0.038796,
-0.038694,
-0.038544,
-0.038762,
-0.039612,
-0.041227,
-0.043629,
-0.04671,
-0.050196,
-0.053654,
-0.056574,
-0.058469,
-0.058937,
-0.057676,
-0.054573,
-0.049855,
-0.044134,
-0.038252,
-0.033049,
-0.029164,
-0.026884,
-0.026023,
-0.025978,
-0.026036,
-0.025667,
-0.024599,
-0.022786,
-0.020448,
-0.018026,
-0.015908,
-0.01412,
-0.012322,
-0.010057,
-0.006937,
-0.00274,
0.002513,
0.008492,
0.014647,
0.020421,
0.025395,
0.02934,
0.032278,
0.034515,
0.036541,
0.038845,
0.041825,
0.045752,
0.050682,
0.056372,
0.062347,
0.068085,
0.073151,
0.077267,
0.080378,
0.082721,
0.084789,
0.087165,
0.09037,
0.094757,
0.100438,
0.107254,
0.114834,
0.122721,
0.13048,
0.137746,
0.144197,
0.149552,
0.153634,
0.156543,
0.158658,
0.160478,
0.162545,
0.165433,
0.169643,
0.175396,
0.18251,
0.190507,
0.198752,
0.206526,
0.213129,
0.218081,
0.221241,
0.222729,
0.22279,
0.221748,
0.219924,
0.217511,
0.214553,
0.21106,
0.207096,
0.202769,
0.198158,
0.193212,
0.187653,
0.180977,
0.172679,
0.162527,
0.150703,
0.137775,
0.124585,
0.112036,
0.100772,
0.090911,
0.082085,
0.07373,
0.065404,
0.056926,
0.048367,
0.039971,
0.03203,
0.024693,
0.017874,
0.011375,
0.005081,
-0.000986,
-0.006766,
-0.012185,
-0.017119,
-0.021506,
-0.02554,
-0.029681,
-0.034395,
-0.039841,
-0.045797,
-0.051808,
-0.057373,
-0.062088,
-0.06572,
-0.068181,
-0.069398,
-0.069247,
-0.067663,
-0.064849,
-0.06134,
-0.057823,
-0.054887,
-0.052844,
-0.051739,
-0.051439,
-0.051713,
-0.052308,
-0.053057,
-0.053953,
-0.055135,
-0.056818,
-0.059191,
-0.062275,
-0.065816,
-0.069337,
-0.072325,
-0.074421,
-0.075462,
-0.075362,
-0.074063,
-0.071616,
-0.068234,
-0.064257,
-0.060116,
-0.056305,
-0.053326,
-0.051599,
-0.051399,
-0.052771,
-0.055421,
-0.058763,
-0.062111,
-0.064894,
-0.066757,
-0.067537,
-0.067217,
-0.065845,
-0.063476,
-0.060226,
-0.056366,
-0.052296,
-0.048431,
-0.045163,
-0.042894,
-0.042033,
-0.04286,
-0.045338,
-0.04906,
-0.053398,
-0.05773,
-0.061599,
-0.064782,
-0.067299,
-0.069352,
-0.071208,
-0.073068,
-0.075006,
-0.077007,
-0.079022,
-0.080961,
-0.082724,
-0.084301,
-0.085826,
-0.087488,
-0.08937,
-0.091349,
-0.093113,
-0.094269,
-0.094437,
-0.093315,
-0.090758,
-0.086895,
-0.082162,
-0.077189,
-0.072628,
-0.069057,
-0.066923,
-0.06648,
-0.067749,
-0.070551,
-0.074568,
-0.079317,
-0.084137,
-0.088289,
-0.091113,
-0.092166,
-0.091333,
-0.088896,
-0.08551,
-0.08206,
-0.079437,
-0.078295,
-0.07884,
-0.080767,
-0.083413,
-0.086057,
-0.08813,
-0.089348,
-0.089803,
-0.089903,
-0.090112,
-0.090655,
-0.09136,
-0.091703,
-0.090986,
-0.088658,
-0.084618,
-0.079278,
-0.073365,
-0.067671,
-0.062862,
-0.059305,
-0.056898,
-0.055079,
-0.053098,
-0.0504,
-0.046893,
-0.043003,
-0.039547,
-0.037416,
-0.037182,
-0.038835,
-0.041783,
-0.045128,
-0.048029,
-0.050038,
-0.051274,
-0.052418,
-0.054495,
-0.058521,
-0.065067,
-0.073974,
-0.08437,
-0.094992,
-0.104616,
-0.112365,
-0.117872,
-0.121359,
-0.123541,
-0.125221,
-0.126866,
-0.128496,
-0.129849,
-0.130586,
-0.130337,
-0.128782,
-0.12587,
-0.121922,
-0.117499,
-0.113222,
-0.109654,
-0.107137,
-0.105587,
-0.104471,
-0.103035,
-0.100526,
-0.096216,
-0.089376,
-0.07931,
-0.065418,
-0.047164,
-0.023891,
0.005351,
0.041844,
0.086995,
0.141877,
0.206632,
0.279906,
0.358476,
0.437219,
0.509482,
0.616485,
0.70843,
0.733794,
0.712201,
0.645894,
0.524996,
0.413047,
0.328463,
0.215708,
0.135666,
0.07688,
0.038459,
0.03727,
0.01577,
0.001274,
-0.009338,
-0.018246,
-0.026531,
-0.034365,
-0.041323,
-0.046738,
-0.050113,
-0.051441,
-0.051278,
-0.050541,
-0.050155,
-0.050713,
-0.052321,
-0.054666,
-0.057201,
-0.059351,
-0.060723,
-0.061283,
-0.061323,
-0.061231,
-0.061242,
-0.061315,
-0.061134,
-0.060242,
-0.058297,
-0.055291,
-0.051641,
-0.048094,
-0.045427,
-0.044178,
-0.044521,
-0.046279,
-0.048966,
-0.051844,
-0.05411,
-0.055116,
-0.05446,
-0.051969,
-0.047664,
-0.041774,
-0.034769,
-0.02727,
-0.019921,
-0.013333,
-0.007972,
-0.003992,
-0.00116,
0.001014,
0.00305,
0.005312,
0.007966,
0.011058,
0.0146,
0.01864,
0.023296,
0.028702,
0.034843,
0.041423,
0.047942,
0.053851,
0.058697,
0.062265,
0.064702,
0.066504,
0.068378,
0.071046,
0.075021,
0.080422,
0.086934,
0.093946,
0.100786,
0.106928,
0.11216,
0.116646,
0.12085,
0.125304,
0.130438,
0.136509,
0.14354,
0.151222,
0.158937,
0.165961,
0.171686,
0.17574,
0.178042,
0.178787,
0.178363,
0.177253,
0.175961,
0.174939,
0.17451,
0.174806,
0.175754,
0.177104,
0.178499,
0.179596,
0.180187,
0.180198,
0.179634,
0.178525,
0.176846,
0.174394,
0.170728,
0.165238,
0.157379,
0.146911,
0.134002,
0.119148,
0.103002,
0.086237,
0.069488,
0.053351,
0.038333,
0.02483,
0.013134,
0.003449,
-0.004077,
-0.009421,
-0.012806,
-0.014793,
-0.016226,
-0.017974,
-0.020663,
-0.02456,
-0.029569,
-0.035337,
-0.041415,
-0.047287,
-0.052324,
-0.055897,
-0.057608,
-0.057469,
-0.055898,
-0.053573,
-0.051262,
-0.049698,
-0.049435,
-0.050748,
-0.053624,
-0.057787,
-0.062709,
-0.067652,
-0.071876,
-0.074924,
-0.076751,
-0.077568,
-0.07764,
-0.077216,
-0.076568,
-0.075942,
-0.075454,
-0.075121,
-0.074972,
-0.075052,
-0.075449,
-0.076359,
-0.078041,
-0.080586,
-0.083725,
-0.086855,
-0.089244,
-0.090244,
-0.089428,
-0.086701,
-0.082325,
-0.076843,
-0.070967,
-0.065422,
-0.060738,
-0.05712,
-0.05454,
-0.052918,
-0.052259,
-0.052578,
-0.053836,
-0.055931,
-0.058635,
-0.061505,
-0.063935,
-0.065373,
-0.065548,
-0.064462,
-0.062306,
-0.059482,
-0.056623,
-0.054444,
-0.053522,
-0.054197,
-0.056597,
-0.060597,
-0.065717,
-0.071242,
-0.076481,
-0.080899,
-0.084074,
-0.085726,
-0.085906,
-0.085109,
-0.084085,
-0.083501,
-0.083702,
-0.08468,
-0.086149,
-0.087664,
-0.088742,
-0.088948,
-0.087992,
-0.085818,
-0.082631,
-0.078826,
-0.074855,
-0.071152,
-0.068146,
-0.066281,
-0.06602,
-0.067698,
-0.071231,
-0.075895,
-0.080437,
-0.083546,
-0.084317,
-0.082445,
-0.078233,
-0.072571,
-0.066787,
-0.062317,
-0.060287,
-0.061226,
-0.06495,
-0.070652,
-0.077194,
-0.083428,
-0.088492,
-0.091898,
-0.093481,
-0.093316,
-0.091658,
-0.088923,
-0.085607,
-0.082132,
-0.078738,
-0.075512,
-0.072441,
-0.069427,
-0.066341,
-0.063122,
-0.059853,
-0.056693,
-0.05374,
-0.05098,
-0.048305,
-0.045528,
-0.042452,
-0.039007,
-0.035332,
-0.031726,
-0.028558,
-0.026185,
-0.024839,
-0.024553,
-0.025217,
-0.026724,
-0.029037,
-0.032169,
-0.036188,
-0.041153,
-0.04701,
-0.053549,
-0.060472,
-0.067478,
-0.074298,
-0.08074,
-0.086753,
-0.0924,
-0.09777,
-0.102898,
-0.10773,
-0.112109,
-0.115833,
-0.118734,
-0.120725,
-0.121758,
-0.121799,
-0.120878,
-0.119181,
-0.11704,
-0.114862,
-0.113006,
-0.111644,
-0.110703,
-0.110009,
-0.109439,
-0.108895,
-0.108163,
-0.106912,
-0.104814,
-0.101479,
-0.096215,
-0.087942,
-0.075408,
-0.057447,
-0.032983,
-0.000905,
0.039911,
0.090465,
0.151484,
0.222929,
0.30307,
0.387782,
0.47071,
0.582728,
0.701085,
0.759871,
0.762982,
0.712774,
0.593324,
0.463664,
0.373471,
0.281873,
0.125023,
0.080452,
0.030972,
0.004707,
0.013607,
0.000807,
-0.005802,
-0.00958,
-0.012828,
-0.016869,
-0.022238,
-0.028803,
-0.035965,
-0.042964,
-0.04916,
-0.054206,
-0.058048,
-0.060781,
-0.062577,
-0.063723,
-0.064657,
-0.065823,
-0.067434,
-0.069384,
-0.071353,
-0.072954,
-0.073881,
-0.074026,
-0.073464,
-0.072315,
-0.070609,
-0.068334,
-0.065562,
-0.06253,
-0.059518,
-0.056717,
-0.054245,
-0.052113,
-0.050133,
-0.047941,
-0.045198,
-0.04177,
-0.037739,
-0.033349,
-0.028962,
-0.024963,
-0.021584,
-0.018861,
-0.016731,
-0.015139,
-0.014068,
-0.013498,
-0.013368,
-0.013487,
-0.013443,
-0.012664,
-0.010633,
-0.00704,
-0.00179,
0.004949,
0.012654,
0.020527,
0.027797,
0.033974,
0.038876,
0.042575,
0.045414,
0.047909,
0.050489,
0.05336,
0.056616,
0.060365,
0.064675,
0.06949,
0.074722,
0.080374,
0.086503,
0.093075,
0.099928,
0.106809,
0.113436,
0.119532,
0.124893,
0.129476,
0.133486,
0.137367,
0.141599,
0.146438,
0.151777,
0.157196,
0.162101,
0.165895,
0.168213,
0.169063,
0.168858,
0.168362,
0.168495,
0.17002,
0.173234,
0.17781,
0.182868,
0.187252,
0.189925,
0.190271,
0.188166,
0.183816,
0.177605,
0.17,
0.161518,
0.152614,
0.143506,
0.134121,
0.124205,
0.113466,
0.101726,
0.089054,
0.075736,
0.062141,
0.048637,
0.035607,
0.023446,
0.012478,
0.00284,
-0.005606,
-0.013188,
-0.020232,
-0.026899,
-0.033163,
-0.038963,
-0.04437,
-0.049605,
-0.054875,
-0.060163,
-0.065171,
-0.069441,
-0.072544,
-0.074195,
-0.074256,
-0.072739,
-0.069899,
-0.06628,
-0.062651,
-0.059853,
-0.058577,
-0.059142,
-0.061392,
-0.064783,
-0.068663,
-0.072505,
-0.075936,
-0.078715,
-0.080808,
-0.082386,
-0.083656,
-0.084712,
-0.085446,
-0.085625,
-0.085052,
-0.083713,
-0.081858,
-0.079994,
-0.078721,
-0.078385,
-0.07886,
-0.079757,
-0.080768,
-0.081719,
-0.082531,
-0.083262,
-0.084122,
-0.085292,
-0.086678,
-0.087923,
-0.088565,
-0.088149,
-0.086319,
-0.083038,
-0.078771,
-0.074383,
-0.070751,
-0.068396,
-0.06728,
-0.066862,
-0.066406,
-0.065343,
-0.063448,
-0.060874,
-0.058089,
-0.05576,
-0.054545,
-0.054839,
-0.056668,
-0.059683,
-0.063223,
-0.066526,
-0.069059,
-0.07069,
-0.071549,
-0.071808,
-0.071623,
-0.071202,
-0.070837,
-0.070903,
-0.071778,
-0.073716,
-0.076744,
-0.080676,
-0.085185,
-0.089818,
-0.094,
-0.097141,
-0.098805,
-0.098798,
-0.0972,
-0.094315,
-0.090629,
-0.086722,
-0.083115,
-0.080198,
-0.078263,
-0.077425,
-0.077443,
-0.077735,
-0.077631,
-0.076633,
-0.074495,
-0.071268,
-0.067436,
-0.063826,
-0.061273,
-0.060358,
-0.061354,
-0.0642,
-0.068367,
-0.072915,
-0.076862,
-0.079516,
-0.080485,
-0.079592,
-0.07689,
-0.072634,
-0.067161,
-0.060913,
-0.054552,
-0.048875,
-0.044582,
-0.042103,
-0.041597,
-0.042886,
-0.045356,
-0.048006,
-0.049731,
-0.049639,
-0.047278,
-0.042786,
-0.036906,
-0.030758,
-0.025447,
-0.021815,
-0.020409,
-0.021497,
-0.02498,
-0.030352,
-0.036844,
-0.043698,
-0.050327,
-0.05634,
-0.061542,
-0.065963,
-0.069808,
-0.073351,
-0.076903,
-0.080731,
-0.084962,
-0.089474,
-0.093898,
-0.097785,
-0.100775,
-0.102652,
-0.10338,
-0.103155,
-0.102393,
-0.101593,
-0.101172,
-0.101407,
-0.102414,
-0.104011,
-0.105727,
-0.107024,
-0.107527,
-0.107072,
-0.105569,
-0.102926,
-0.099001,
-0.09344,
-0.085473,
-0.07399,
-0.057887,
-0.036309,
-0.008624,
0.025664,
0.06687,
0.115135,
0.170535,
0.232959,
0.301507,
0.37371,
0.445115,
0.509568,
0.608328,
0.698668,
0.719534,
0.685586,
0.602679,
0.448049,
0.365384,
0.279477,
0.162801,
0.089285,
0.037434,
0.032619,
0.004758,
-0.012923,
-0.023351,
-0.029063,
-0.031807,
-0.032531,
-0.031701,
-0.029688,
-0.026956,
-0.02405,
-0.021549,
-0.020027,
-0.019966,
-0.021622,
-0.024903,
-0.029377,
-0.034396,
-0.039232,
-0.043263,
-0.046128,
-0.047743,
-0.04822,
-0.047766,
-0.04658,
-0.044846,
-0.042794,
-0.040764,
-0.039067,
-0.037745,
-0.03657,
-0.035192,
-0.033285,
-0.030612,
-0.02712,
-0.023014,
-0.018752,
-0.014962,
-0.012273,
-0.011117,
-0.011527,
-0.013058,
-0.014942,
-0.016366,
-0.01669,
-0.015598,
-0.013106,
-0.009381,
-0.004518,
0.001427,
0.008208,
0.015363,
0.022397,
0.028873,
0.034406,
0.038757,
0.041982,
0.04444,
0.046656,
0.049191,
0.052566,
0.05707,
0.062454,
0.067911,
0.072485,
0.075513,
0.076842,
0.076879,
0.076536,
0.076954,
0.079094,
0.083468,
0.0901,
0.098461,
0.107497,
0.115938,
0.122849,
0.128066,
0.132177,
0.136105,
0.140701,
0.146434,
0.153182,
0.160296,
0.16696,
0.172584,
0.176977,
0.180251,
0.182764,
0.185091,
0.187785,
0.191055,
0.194565,
0.19761,
0.199459,
0.199622,
0.197968,
0.194765,
0.190589,
0.186104,
0.181884,
0.17831,
0.175435,
0.172921,
0.170091,
0.166062,
0.159931,
0.151055,
0.139307,
0.125153,
0.109571,
0.093808,
0.079023,
0.065971,
0.054851,
0.045305,
0.036638,
0.028137,
0.019353,
0.010206,
0.000953,
-0.007932,
-0.015931,
-0.022662,
-0.02798,
-0.03195,
-0.034756,
-0.036657,
-0.037998,
-0.039189,
-0.040658,
-0.042889,
-0.046402,
-0.051534,
-0.058175,
-0.065735,
-0.073309,
-0.079922,
-0.084749,
-0.087307,
-0.087592,
-0.086078,
-0.083515,
-0.080692,
-0.078295,
-0.076846,
-0.076577,
-0.077404,
-0.07906,
-0.081245,
-0.083717,
-0.08624,
-0.088523,
-0.090228,
-0.09105,
-0.090798,
-0.089426,
-0.087038,
-0.083874,
-0.080316,
-0.076814,
-0.073764,
-0.071411,
-0.069776,
-0.06862,
-0.067473,
-0.065765,
-0.063063,
-0.059222,
-0.054491,
-0.049506,
-0.045134,
-0.042183,
-0.041122,
-0.041909,
-0.04404,
-0.046705,
-0.049054,
-0.05052,
-0.05101,
-0.050906,
-0.050894,
-0.051699,
-0.053869,
-0.057587,
-0.062589,
-0.068247,
-0.073722,
-0.078153,
-0.080855,
-0.081457,
-0.079975,
-0.076786,
-0.072508,
-0.067893,
-0.063766,
-0.060895,
-0.059806,
-0.06067,
-0.06332,
-0.067298,
-0.071949,
-0.07659,
-0.080725,
-0.084129,
-0.086802,
-0.088816,
-0.090252,
-0.091154,
-0.091456,
-0.090966,
-0.089529,
-0.087234,
-0.084422,
-0.081615,
-0.079423,
-0.078355,
-0.078567,
-0.079755,
-0.081299,
-0.082512,
-0.082852,
-0.082145,
-0.080712,
-0.079223,
-0.078364,
-0.078551,
-0.079828,
-0.081883,
-0.084149,
-0.086,
-0.08702,
-0.087105,
-0.086361,
-0.08493,
-0.082867,
-0.0801,
-0.076533,
-0.072191,
-0.067252,
-0.061981,
-0.056702,
-0.051791,
-0.047563,
-0.044129,
-0.041429,
-0.039348,
-0.037747,
-0.03645,
-0.03533,
-0.034413,
-0.033844,
-0.033686,
-0.033881,
-0.03439,
-0.035265,
-0.036528,
-0.038071,
-0.03969,
-0.041237,
-0.042717,
-0.044324,
-0.04643,
-0.049448,
-0.053564,
-0.0586,
-0.064092,
-0.069511,
-0.074413,
-0.078492,
-0.081646,
-0.084023,
-0.085987,
-0.087957,
-0.090233,
-0.092877,
-0.095703,
-0.098371,
-0.100497,
-0.101752,
-0.101867,
-0.100638,
-0.09804,
-0.09436,
-0.090203,
-0.086359,
-0.083559,
-0.082228,
-0.082263,
-0.082977,
-0.083262,
-0.081877,
-0.077715,
-0.070013,
-0.058432,
-0.042978,
-0.023733,
-0.000577,
0.026995,
0.059917,
0.099401,
0.146553,
0.201779,
0.264149,
0.330934,
0.397642,
0.4585,
0.550218,
0.631582,
0.645583,
0.61987,
0.538266,
0.435089,
0.364708,
0.288578,
0.213778,
0.114701,
0.055285,
0.014644,
0.013663,
-0.007069,
-0.019502,
-0.026485,
-0.030568,
-0.033593,
-0.036491,
-0.039339,
-0.041692,
-0.043016,
-0.043018,
-0.04184,
-0.040075,
-0.038576,
-0.038198,
-0.039626,
-0.043231,
-0.048857,
-0.055663,
-0.062233,
-0.067044,
-0.068926,
-0.067285,
-0.062211,
-0.054518,
-0.045606,
-0.037101,
-0.030397,
-0.026437,
-0.025623,
-0.027755,
-0.03202,
-0.037206,
-0.041997,
-0.045168,
-0.04567,
-0.042825,
-0.036629,
-0.027865,
-0.01784,
-0.008045,
0.000082,
0.005351,
0.007164,
0.005811,
0.002391,
-0.001586,
-0.004637,
-0.005682,
-0.004369,
-0.001163,
0.002923,
0.006837,
0.009907,
0.011945,
0.013168,
0.014106,
0.015474,
0.017956,
0.021996,
0.027678,
0.034726,
0.042634,
0.050896,
0.059174,
0.067265,
0.075003,
0.082287,
0.089068,
0.095274,
0.100817,
0.105647,
0.109762,
0.113159,
0.115872,
0.118125,
0.120395,
0.123222,
0.126983,
0.131868,
0.137927,
0.14499,
0.152566,
0.159917,
0.16628,
0.171045,
0.173882,
0.174836,
0.174229,
0.172476,
0.169966,
0.167124,
0.164546,
0.163003,
0.163207,
0.165532,
0.169823,
0.175366,
0.180954,
0.185121,
0.18653,
0.184356,
0.17848,
0.169442,
0.15822,
0.145954,
0.133679,
0.12211,
0.111569,
0.102033,
0.093241,
0.084807,
0.076343,
0.067575,
0.058357,
0.048601,
0.038243,
0.027319,
0.01601,
0.004622,
-0.006493,
-0.017007,
-0.026677,
-0.035393,
-0.043165,
-0.050027,
-0.056013,
-0.061155,
-0.065455,
-0.068831,
-0.071127,
-0.07228,
-0.072466,
-0.072069,
-0.07154,
-0.071315,
-0.071777,
-0.073164,
-0.075456,
-0.078381,
-0.081571,
-0.084662,
-0.087354,
-0.089507,
-0.091177,
-0.092485,
-0.093452,
-0.093991,
-0.094019,
-0.093524,
-0.092561,
-0.091176,
-0.08937,
-0.087186,
-0.084816,
-0.082565,
-0.080718,
-0.079442,
-0.078808,
-0.078802,
-0.079332,
-0.080279,
-0.08159,
-0.083283,
-0.08539,
-0.087893,
-0.090647,
-0.093245,
-0.095,
-0.095198,
-0.093431,
-0.089784,
-0.084861,
-0.079705,
-0.07549,
-0.073069,
-0.072711,
-0.074136,
-0.076626,
-0.079139,
-0.080546,
-0.080062,
-0.077537,
-0.073403,
-0.068445,
-0.063608,
-0.059785,
-0.057587,
-0.057167,
-0.058233,
-0.060232,
-0.062605,
-0.06495,
-0.067123,
-0.069257,
-0.071708,
-0.074854,
-0.078854,
-0.083543,
